Absolute Magnitude,Est Dia in KM(min),Epoch Date Close Approach,Relative Velocity km per sec,Miss Dist.(Astronomical),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Perihelion Distance,Perihelion Arg,Mean Anomaly,Hazardous
18.3,0.5815070396,971593200000,32.8228046528,0.4101960686,0,0.0938502,4.634,2458000.5,0.3472492763451782,1.290400870088459,49.90123941966606,34.01261060053654,0.8423101017550536,84.12432760940136,151.0435207972777,0
20.0,0.2658,971593200000,6.4608422383,0.2490703081,0,0.162998,4.445,2458000.5,0.2456406472626395,1.52178988792615,12.00216353594434,206.8602557495668,1.147976434858231,200.3366264066778,338.5447394718246,0
25.1,0.0253837029,971593200000,17.3853677314,0.3781443098,4,0.00497131,6.292,2458000.5,0.1657861677273728,0.9533338651727158,9.016836811229496,13.07065262779992,0.7952842971010073,241.4467927227719,128.475850202472,0
27.2,0.0096506147,971593200000,7.9853363708,0.1953090905,7,0.00758817,6.139,2458000.5,0.2232929950433721,0.9801342882847766,11.12695928575858,214.6634803636377,0.7612771675089649,112.1874296501164,190.747363258656,0
19.0,0.4212646106,971593200000,15.1865388329,0.2722792782,0,0.0140013,3.112,2458000.5,0.6134106601298899,2.553441042723828,13.8698320072988,74.93795898279072,0.9871330871038504,345.3869725804823,44.46560352309919,1
24.6,0.0319561887,971593200000,3.4671839925,0.1620282384,2,0.060889,5.612,2458000.5,0.04480030915963613,1.108847210117364,4.253321090336998,193.1304697380354,1.059170512293306,28.89696960210244,323.8466763964092,0
20.2,0.2424124811,971593200000,16.3901867259,0.1244973351,2,0.0742667,6.34,2458000.5,0.3402001414022144,0.9293548639771084,21.16690941826835,29.26630926472012,0.6131882078392604,222.2190545430578,30.46177476775219,0
22.1,0.1010543415,971593200000,8.4910508773,0.2670472486,5,0.198861,3.13,2458000.5,0.5594272734266887,2.665777248596538,6.93976137405172,355.5516063153786,1.174468750851277,42.91687518349914,316.0567610453699,0
21.1,0.160160338,972198000000,10.5964606896,0.2083507964,5,0.066713,4.684,2458000.5,0.4981389828131538,1.369832922353516,5.852363583781273,39.63156480485205,0.687465743788366,45.36665556226212,164.9980003188184,0
25.5,0.0211132445,973670400000,10.639627481,0.2287836109,7,0.0190648,4.9,2458000.5,0.2437845300734803,1.322034699895501,9.646838922457327,70.59812942891564,0.9997430918406414,12.32004949224955,10.80581700593316,0
20.6,0.2016299194,973670400000,11.7969364571,0.4094979993,6,0.283048,3.279,2458000.5,0.4839600247141654,2.382429739447407,22.42852239451877,236.476745458865,1.229428983864677,145.8823965929953,219.5514200365977,0
17.3,0.9216265485,973670400000,10.7343969369,0.3002367015,0,0.190514,3.376,2458000.5,0.4994009278615137,2.318260437871553,11.84733833590284,60.76083337837008,1.16051902417386,330.1144362057469,273.7904785680941,0
22.7,0.0766575574,974275200000,9.5728085527,0.0301356977,0,0.00396286,6.857,2458000.5,0.2882777731177849,0.8546867451024968,7.682031113581086,55.73670685191448,0.6082995535110611,222.1878128921679,204.2978157364253,0
24.3,0.0366906138,974275200000,18.3381589205,0.3856758682,2,0.00180294,6.139,2458000.5,0.2012707478278015,0.9839990828843111,2.341697091268065,216.4257768385215,0.785948851610315,78.74582230726236,150.303690564882,0
24.7,0.0305179233,974275200000,6.9590014439,0.1678715217,6,0.0302126,6.745,2458000.5,0.2236385349754972,0.8729409927599596,10.83660347533255,182.6653172473011,0.6777177480190661,24.59716845485712,82.41107381745688,0
18.8,0.4619074603,974880000000,21.3693986202,0.4971270365,0,0.0328837,5.509,2458000.5,0.5753742801940852,1.092086314122245,6.497317857906793,341.215892884691,0.4637279372243467,45.94508763931062,263.7052497556946,1
20.0,0.2658,974880000000,10.8960917939,0.2235454544,1,0.177546,4.188,2458000.5,0.2897763540051137,1.638530797696724,19.45106739246019,63.32331508771512,1.163723317215077,357.313669730945,356.7097862088751,0
23.2,0.0608912622,974880000000,7.4521819228,0.2108693818,6,0.00401018,4.812,2458000.5,0.4096387339190984,1.331695602576287,11.58066383637646,205.359896892505,0.786181501971306,283.7223441809098,291.3740763083913,0
25.4,0.022108281,974880000000,8.904899041,0.2535791753,5,0.000456335,5.243,2458000.5,0.3910920045924487,1.188751181183419,10.19175654625401,188.712803373728,0.7238400987727545,271.599483526166,278.9816289996421,0
17.9,0.6991252322,976262400000,13.6691935198,0.2720654143,0,0.26895,3.375,2458000.5,0.5286153436584488,2.217375287702434,21.84132952503184,103.76990053686,1.04523668797386,284.7692078718099,37.43780753851576,0
20.3,0.2315021222,976262400000,8.9773434529,0.2229262595,0,0.190346,3.592,2458000.5,0.4587113496017733,2.068406960531533,16.07365606856018,59.20643910693181,1.119605212140411,42.0815866920553,213.7240447002737,0
21.2,0.1529519353,976262400000,11.7841216467,0.2201115596,2,0.0189953,5.865,2458000.5,0.1320476850988595,1.040899179374797,12.51092975200014,67.12736517149807,0.9034508523170526,103.9059293736064,207.2076032624641,1
17.2,0.9650614696,976867200000,12.730781857,0.3758302839,0,0.0331798,6.372,2458000.5,0.4061499819246546,0.9287966941299322,4.713586625633988,311.9598155095754,0.5515659335973813,82.5861756257242,286.359312905382,1
24.4,0.0350392641,976867200000,5.48684906,0.2500548818,6,0.00658783,5.724,2458000.5,0.1586537124826195,1.078189538768366,3.035105217971874,148.4224509395292,0.907130765682842,96.25627303863337,184.194107309617,0
19.9,0.2783267681,976867200000,18.2569205792,0.3019293975,1,0.0816324,4.31,2458000.5,0.4235477219306421,1.554937040519927,13.37216383868912,113.4092628816274,0.8963469992621373,257.700509431188,247.8328505807963,0
24.8,0.0291443905,976867200000,3.783965437,0.1159048093,4,0.0233737,5.632,2458000.5,0.09893656953589972,1.101966652915692,6.636058870864352,121.2863024920184,0.992941852533256,242.6649539328301,241.2692784425234,0
20.1,0.2538370294,977472000000,15.63695342,0.4765609516,8,0.0358974,4.511,2452067.5,0.3742179206739341,1.416288377859778,30.07353774606891,79.35498649451074,0.8862878860224328,114.0502965644864,28.87339078883286,1
18.7,0.4836764882,977472000000,16.3578415445,0.4580116514,6,0.403586,3.036,2458000.5,0.5624462320761373,2.653895136524961,24.42216311907759,237.8587821427653,1.16122181666131,257.819276955029,303.0649627244983,0
14.4,3.5039264111,977472000000,21.1985414443,0.1426533266,0,0.0282524,3.573,2458000.5,0.6343498179170188,1.982213700330095,6.705067646835919,294.8955618648941,0.7247968004530793,236.3402692831499,338.2800001004763,1
20.1,0.2538370294,977472000000,28.6598023672,0.280350936,0,0.0151298,5.473,2458000.5,0.6158526455447443,1.095155739942305,2.56444984535932,4.37565356732321,0.4207011802153245,218.492085054559,165.1410198959511,1
23.7,0.0483676488,977472000000,14.1889295824,0.004948512,0,0.00741669,3.214,2458000.5,0.6456149695175794,2.385956588418015,2.683509244128452,84.74122356647787,0.8455472983162508,59.17230578588919,186.7210760590904,0
20.1,0.2538370294,977472000000,21.4597443715,0.2492404211,4,0.0240427,3.397,2458000.5,0.60354037382462,2.171090311575451,13.72909846071964,247.3980014970853,0.8607496533201925,139.2010398325516,90.03141440703943,1
26.692,0.0121942467,977472000000,7.2776219122,0.2638949741,3,0.00138825,6.015,2458000.5,0.2640538859757104,1.007138471483015,1.811674081309308,185.8691790850466,0.7411996443722877,100.3230370449916,87.30597168123131,0
20.7,0.1925550782,978940800000,32.1942141852,0.1009439795,1,0.0179694,4.964,2458000.5,0.8384836435486978,1.169617575008501,3.760353715304387,196.586250024811,0.1889123691567809,55.14663617128018,30.02453686515431,1
18.9,0.4411182,978940800000,19.4089305632,0.390643372,1,0.104826,4.48,2458000.5,0.2458438873332561,1.436782683443137,32.54619126978001,297.0351846845994,1.083558443292369,169.1042378084952,254.7349236668425,0
21.959,0.1078338166,978940800000,13.275920075,0.2274813763,7,0.00468478,5.014,2458000.5,0.6146599190311121,1.22432360584616,3.01360811259089,329.2877199279595,0.4717809574088801,241.1980611030499,61.71536325048304,1
25.0,0.02658,979545600000,8.7837505404,0.0233017081,9,0.0230994,3.878,2451929.5,0.4643269729243437,1.830369148351567,9.726408393430075,118.9791604047194,0.9804793823633748,333.995054529856,9.118272230981074,0
16.4,1.3949382293,979545600000,5.6755245511,0.2698892439,0,0.22152,3.088,2458000.5,0.5612680144673756,2.739864540972012,8.335003413142086,302.9891483055796,1.202066210151083,168.8417047783582,237.1184332065502,0
26.0,0.0167708462,979545600000,5.1038159554,0.0020466386,6,0.000655736,6.371,2458000.5,0.1377393526448564,0.940315860293956,5.773028568055079,115.4537633274837,0.8107973624153754,243.2897646889572,189.0511121549629,0
19.4,0.3503926411,979545600000,12.9702326981,0.2296384325,2,0.101703,4.314,2458000.5,0.5010608802511558,1.531815564413197,12.36041223513123,319.7954797924821,0.7642827093258997,141.4357033082916,284.0721739934259,0
19.7,0.3051792326,979545600000,9.8385580617,0.2410395534,3,0.196366,7.953,2458000.5,0.4892223993032462,0.7101457438702746,13.9119185147867,1.28268129341028,0.3627265391990703,265.6137599851955,158.7308598712446,0
19.3,0.3669061375,979545600000,22.9900528931,0.2908185972,5,0.0461669,2.978,2458000.5,0.6545527809657009,2.404100368962133,37.68393388252976,133.0423964637958,0.830489786737301,316.3245103524329,173.0478626978483,1
24.6,0.0319561887,980150400000,10.7772944094,0.0362833721,8,0.033204,4.164,2451934.5,0.3866482196613914,1.640060213877381,16.73597714121066,123.1709690844282,1.005933852044211,342.7744932635809,7.605044460937999,0
18.1,0.6376097899,980150400000,24.5212960752,0.3632443855,0,0.106558,3.327,2458000.5,0.9009731529779084,1.842706954621161,12.79057410499854,342.7271352124852,0.1824774597018141,14.77481046733027,250.5920558239716,0
19.5,0.3346223745,980150400000,14.0351503665,0.2960726128,0,0.107335,6.252,2458000.5,0.3180173175475633,0.9507523505586194,16.10239036863631,312.7493226805265,0.6483966383819266,211.7117195401585,305.669940251925,0
19.3,0.3669061375,980150400000,18.0463287487,0.4512733689,2,0.435734,4.091,2458000.5,0.2640045753637797,1.615508430829471,35.93758048546763,291.3024452340196,1.18900681355173,265.5011781835454,344.1031043128786,0
21.5,0.1332155667,980150400000,14.9723736175,0.2940685421,6,0.0676834,4.094,2458000.5,0.5786881471562696,1.634034457342761,5.459084185067043,99.03780904521837,0.6884380848335784,33.27118128393283,341.0913116985814,0
19.5,0.3346223745,981619200000,26.22956571,0.2751240142,7,0.224774,3.066,2458000.5,0.4673425225878713,2.269435934173295,48.52890919072197,315.3155170712597,1.208832019845185,182.3500612812004,302.4923473295115,0
16.3,1.4606796427,981619200000,21.6065458901,0.3519888824,0,0.205902,7.666,2458000.5,0.3221493022499302,0.7410810355049036,25.61780739807997,103.8991143235559,0.5023422970063431,252.9324200567315,81.77701987464016,0
22.3,0.0921626549,981619200000,14.351706691,0.4164828569,2,0.0529905,6.145,2458000.5,0.5122579976781708,0.9616079643955596,6.043859849402944,177.4962534287696,0.4690165940029084,24.21133289096329,177.5381335861701,0
20.7,0.1925550782,982224000000,9.2741332314,0.1658804264,1,0.0569384,4.207,2458000.5,0.3762686711126573,1.641983909286656,4.420713970898938,150.2122759027674,1.024156805751,323.6986034781306,321.9851786166815,0
18.9,0.4411182,982224000000,20.3376443023,0.3319009782,1,0.281823,3.973,2457600.5,0.3475491969141696,1.64370791733137,39.97500073576295,318.2480360204985,1.07243855070139,251.9447721169993,84.10578666871606,0
21.2,0.1529519353,982224000000,17.1099948843,0.4217017218,0,0.158693,6.222,2457600.5,0.3304930658794457,0.9485854363354138,23.89902642774379,249.9915501477144,0.6350845272323311,154.6064272693837,313.5356911734779,0
26.6,0.0127219879,982224000000,17.4143845487,0.3587354559,6,0.00198323,5.479,2458000.5,0.2173599795229156,1.137455131243265,7.583000560688578,347.4758044776841,0.8902179072079938,245.6715936196408,125.6478259117529,0
26.4,0.0139493823,982224000000,7.5495225195,0.3485026412,6,0.000432426,5.467,2458000.5,0.3373588255414172,1.132757507004841,5.933129638417528,356.1963876951057,0.7506117648184644,270.1622108103276,201.5850385881907,0
22.6,0.0802703167,982224000000,11.8300527285,0.1227419293,7,0.0161531,5.705,2458000.5,0.2607394785260002,1.078090713497173,1.69537349244136,187.1815098842731,0.7969899030561963,52.42118279224657,224.0098223368387,0
21.7,0.1214940408,982224000000,8.4299856365,0.1739545963,0,0.0479373,5.122,2458000.5,0.24646722875438,1.240829715276829,11.31976192900079,195.4068857059227,0.9350058539964624,337.9685087347642,340.5184013769662,1
19.5,0.3346223745,982224000000,15.0937722798,0.3286281404,1,0.0237275,6.161,2457800.5,0.4252555942420398,0.959554906843374,18.14867878219412,327.4855216322815,0.5514988147258298,243.7933036866469,334.2351128984866,1
19.8,0.2914439045,982224000000,11.6022259622,0.3620677357,2,0.192941,7.456,2458000.5,0.155607279874911,0.7736569506630775,16.39876128324156,286.7755471363247,0.6532702970140777,247.308533625203,91.86718499251504,0
21.1,0.160160338,982224000000,23.6069967722,0.3425804596,6,0.253379,4.975,2458000.5,0.5454399042710297,1.220462823526119,28.73194679184622,300.5166834623018,0.554773697895682,141.9999860926437,118.7744344147351,0
21.3,0.1460679643,982224000000,17.1099813867,0.4217018919,0,0.159331,6.222,2458000.5,0.3306227599692891,0.9487013434463354,23.89932941585244,249.9855551551862,0.6350390868895355,154.606472342588,20.25424046936739,0
18.9,0.4411182,982224000000,20.3376518833,0.3319007832,1,0.284237,3.973,2458000.5,0.3476193372860359,1.643634236677979,39.97311983564966,318.2390635890371,1.07227519258334,251.9630641429668,271.1695898614232,0
19.5,0.3346223745,982224000000,15.0937695882,0.3286281992,1,0.0242684,6.161,2458000.5,0.4252201464767748,0.9595421959633044,18.14805013584654,327.4840661508824,0.5515255228451419,243.7977576134674,183.9544625811109,1
18.7,0.4836764882,982828800000,6.8555519168,0.3191672986,0,0.180743,5.525,2458000.5,0.2537772163312964,1.118955315441115,12.84496414914382,270.9065027812587,0.8349899502893611,359.9930979300082,252.6295224738258,0
25.3,0.0231502122,982828800000,4.5172601007,0.1421405493,5,0.00435013,5.983,2458000.5,0.1895232834965062,1.01708776980344,2.438015626453526,282.9649755845822,0.8243259560661537,276.5882248799362,8.329208608740746,0
24.7,0.0305179233,982828800000,18.6798468352,0.4383518468,7,0.0248833,5.188,2458000.5,0.2230377756540283,1.224715873468627,6.835071866169407,349.5524880591532,0.9515579692420038,236.2454471307884,40.15577007190856,0
19.1,0.4023045798,982828800000,19.6205430259,0.4315915884,1,0.282209,3.753,2458000.5,0.676346463538954,1.769181017632391,18.9700342671062,38.75584468467895,0.5726016929964755,153.3790272974865,2.058864205932127,0
22.9,0.0699125232,982828800000,8.7494352944,0.1651872796,3,0.161382,6.246,2458000.5,0.2881488014357247,0.9556872988165096,12.39025112343683,8.10286858545086,0.6803071491151871,12.25256521137254,357.4983248336804,0
20.7,0.1925550782,984038400000,9.6756078668,0.28949992,0,0.145352,5.212,2458000.5,0.1663912746466786,1.206863444010813,18.59275707551881,350.7512648907148,1.006051897237373,269.4690441336344,73.6751151704701,0
22.4,0.0880146521,984038400000,13.0901701382,0.4716339114,1,0.0200593,5.873,2458000.5,0.5737126516482606,1.00986054070864,2.75882662551541,117.2995073059307,0.4304907721037399,262.069637273857,205.6934071120515,0
22.2,0.096506147,984038400000,10.4346662502,0.3529874087,1,0.0100078,5.491,2458000.5,0.5387930363497254,1.103329872136912,3.156102565003792,184.5960860435543,0.5088634202329109,102.4932858849819,12.28166887519436,0
25.8,0.0183888672,984038400000,11.675280354,0.3472335775,6,0.00983387,5.739,2458000.5,0.065642098256153,1.073088451701371,10.83147119383102,183.2425010277723,1.002648674117246,343.1100004745581,339.2396647271682,0
26.7,0.0121494041,984038400000,4.5436409774,0.064942826,6,0.00438796,5.551,2458000.5,0.2053588238373605,1.119555000795144,5.989274382940425,180.508011818643,0.8896445026106181,289.7187374156101,19.80860575676117,0
22.6,0.0802703167,984038400000,20.5598936215,0.4202563604,5,0.00776419,6.68,2458000.5,0.2404558552929554,0.881259543655944,13.99558148484403,153.80798064652,0.6693555263510744,231.2077158966427,51.70866785956859,0
24.4,0.0350392641,984038400000,20.2117457643,0.4934218181,6,0.00908397,7.176,2458000.5,0.3623412818111571,0.8045111682670718,14.95651571067213,206.1288496349375,0.5130035603257895,327.946014101613,315.9645924472466,0
17.6,0.8027031673,984643200000,24.1535691723,0.1411960869,0,0.0100036,5.142,2458000.5,0.6296879623294294,1.182134944476101,1.521417366146007,272.26806726401,0.4377588000905317,140.0316773687173,333.3461063258945,1
21.4,0.1394938229,984643200000,26.4758430875,0.4187581249,1,0.02399,7.016,2458000.5,0.4101333687361926,0.8203222078396782,21.73466211109749,158.3762559267166,0.4838806972892799,226.0087131127022,139.3409018891939,1
22.0,0.1058168859,984643200000,22.618323792,0.4604192792,5,0.0100462,6.37,2458000.5,0.2657082521539904,0.9366357867747176,5.553633080143872,17.61988723056944,0.6877639289659296,292.4011018560315,355.8626854473442,1
21.6,0.1272198785,984643200000,20.0500597085,0.1454015047,1,0.0427555,6.311,2458000.5,0.3562067153564716,0.927023435451886,27.70259978469233,175.1808225446324,0.5968114624510975,129.8181353715109,84.22052708532252,1
25.8,0.0183888672,984643200000,21.4998633341,0.4598409135,6,0.0154822,5.786,2458000.5,0.2395006669387062,1.059836058438762,0.900820415160502,95.21481383778308,0.806004615596989,189.7318556369445,333.4894602117696,0
19.9,0.2783267681,985248000000,12.8081644496,0.085448153,0,0.0807597,6.419,2458000.5,0.4034355461548302,0.918884510791844,10.53351561859993,205.297250983349,0.5481738363273223,95.41295794635704,169.3904315323507,0
18.4,0.5553349116,985248000000,27.9214500682,0.3071634287,1,0.133383,3.602,2458000.5,0.5364170753378906,1.879842381177984,34.67006216019467,185.18834699,0.8714628289702736,74.41689177256843,120.8671968456781,0
22.2,0.096506147,985248000000,17.0963199719,0.3708292715,2,0.14079,5.228,2458000.5,0.06891240143790239,1.188441282134689,26.99700878983454,177.5456570351595,1.106542939414848,53.56904877076067,224.9242914719719,0
24.7,0.0305179233,985248000000,13.1885039824,0.3704315752,2,0.0160814,5.774,2458000.5,0.099562891097563,1.065047652357035,9.315559877388296,211.3527939346192,0.959008428931696,244.7771026468117,32.76775567732248,0
20.4,0.2210828104,985248000000,11.6595295823,0.423954216,1,0.0379013,5.327,2458000.5,0.1905611641248768,1.166841454413402,21.09939805413952,196.7630114318255,0.9444867885112196,154.5874134281157,205.383459499864,1
21.0,0.1677084622,985248000000,26.5100593454,0.477393414,0,0.0132848,5.534,2458000.5,0.2639759376057816,1.09779816223086,26.28911314058858,23.76340270307534,0.8080058630540645,262.2292654422288,62.24995971237964,1
17.2,0.9650614696,986713200000,9.328061686,0.2974750582,0,0.0331798,6.372,2458000.5,0.4061499819246546,0.9287966941299322,4.713586625633988,311.9598155095754,0.5515659335973813,82.5861756257242,286.359312905382,1
19.4,0.3503926411,986713200000,24.713939905,0.4675109953,1,0.211795,8.088,2458000.5,0.4884624485801813,0.6965904568025297,14.54950709298024,115.6657686773224,0.356332176615179,278.6332446268254,171.6091617323899,0
24.4,0.0350392641,986713200000,8.163056725,0.1526302147,0,0.0601388,4.027,2458000.5,0.4018400045011861,1.755630306147759,1.349399349826927,215.3731806997821,1.050147816022925,314.6985624371525,25.417685994794,0
23.7,0.0483676488,986713200000,24.9957680534,0.474317325,7,0.0804213,6.75,2458000.5,0.3214206180139831,0.8572412179731042,27.79092219496523,197.7367640124533,0.5817062159051294,204.3703577675743,336.2181587413888,0
19.2,0.3841978911,986713200000,38.2996169154,0.4140252782,2,0.41255,5.164,2458000.5,0.4882591805304692,1.108398943527283,54.31121512367606,195.5829111999242,0.5672129836598141,336.3292528540757,30.55443848373244,0
26.6,0.0127219879,986713200000,18.1777063557,0.2191436862,7,0.0034055,4.986,2458000.5,0.4185428386006104,1.272603802227049,2.610858395041591,204.4545518750578,0.7399645944290102,258.4593965613162,217.2548101099068,0
17.8,0.7320739893,987318000000,15.1668934371,0.4955373018,0,0.126462,4.992,2458000.5,0.693052275559326,1.205977678707015,12.6295384519669,290.5683790572897,0.3701721042053644,201.5142518817539,154.6535828765421,0
19.0,0.4212646106,987318000000,14.9416105585,0.1619113222,0,0.105547,6.599,2458000.5,0.4993659075098179,0.8746362344900773,23.74080552331273,32.61481696018888,0.4378727175129701,28.16835412789172,117.9052363796694,0
20.3,0.2315021222,987922800000,27.4249183304,0.3988877203,6,0.236907,3.158,2458000.5,0.6032792958813554,2.239967798941907,37.06625607872009,20.64987822550829,0.888641602399324,276.4662814863633,300.7053011934643,0
22.3,0.0921626549,987922800000,16.5995378864,0.3870332643,1,0.118813,5.463,2458000.5,0.05429070102708548,1.124029659732631,26.03711827840457,37.43875182706679,1.06300530153051,81.43757778034959,331.8129906967569,0
22.4,0.0880146521,987922800000,7.1906808111,0.1272533826,4,0.125694,6.316,2458000.5,0.2458274577224918,0.9463352470386508,8.77528163921647,347.4327176234721,0.713700059105953,356.9643948238835,177.8456655556921,0
19.5,0.3346223745,987922800000,23.0057681018,0.4736714049,4,0.329278,4.495,2458000.5,0.5208238316568933,1.414472799561945,23.483445895544,316.313114078946,0.6777816563196398,354.3117210105721,233.0812911139833,0
22.6,0.0802703167,989305200000,11.4497896589,0.2372116888,2,0.164832,5.948,2458000.5,0.228982647249184,1.016477554395882,15.47493071345896,211.8751749681112,0.7837218331209368,28.55821560099998,325.2346787152891,0
20.6,0.2016299194,989305200000,31.7541930929,0.4554488628,1,0.0686243,3.462,2458000.5,0.6777978227821557,2.046844392123017,4.166763507178569,313.6115311290462,0.6594977195681712,169.7881664675672,218.8631144813105,0
20.8,0.1838886721,989305200000,21.8950171758,0.2478782769,3,0.038909,3.978,2458000.5,0.5438881357686699,1.722848148618251,7.210834683994499,225.373343358336,0.7858114808537663,86.98779161608434,58.23481923336704,1
28.1,0.0063760979,989305200000,3.5161066912,0.134382872,4,0.000625603,5.793,2458000.5,0.1882329622820639,1.060462000922179,0.88274263081733,163.8412249778223,0.8608480971010326,267.5583689857104,79.45367200908683,0
20.6,0.2016299194,989910000000,7.0690917471,0.2723725778,1,0.249175,2.791,2458000.5,0.6236344706265192,3.343384757076465,9.985439343977012,228.4641233634584,1.25833477399631,6.753619385121375,238.8776449467287,0
24.6,0.0319561887,989910000000,20.5697968531,0.3055491752,0,0.00157346,5.012,2458000.5,0.4126384856667571,1.26450708489448,2.563673816731324,216.2994632193608,0.7427227962687366,278.0125291791391,205.079331240153,0
25.1,0.0253837029,989910000000,16.1657348989,0.3914065303,6,0.0547516,6.492,2458000.5,0.2154549925607379,0.914356347036168,11.83231086626747,157.1965601480407,0.717353707087627,215.2556233336167,136.5941322811811,0
24.3,0.0366906138,989910000000,11.3767023925,0.0827552421,7,0.0558948,7.404,2458000.5,0.4009808265262483,0.7756431778134538,10.64182928594618,216.4820443775928,0.4646251352843694,173.1568110516509,190.4385076738049,0
22.3,0.0921626549,990514800000,18.1336082836,0.3886717418,7,0.0322434,3.534,2458000.5,0.5141572371086255,2.124227963444901,8.355333053671343,132.8228386352625,1.032040782771188,159.4420687206193,86.48163642440274,0
18.5,0.5303407233,990514800000,16.7793130781,0.3531356678,0,0.0514994,3.782,2458000.5,0.6392071594128719,1.798965705003238,10.53794775193678,283.8580470646182,0.649053946826944,291.1495251740141,275.8585538342771,0
21.2,0.1529519353,990514800000,9.8903985538,0.4376013023,0,0.00488139,5.686,2458000.5,0.4166461567271588,1.067897393652302,8.830020810798137,200.0636036521729,0.6229620488081204,255.4158405782897,37.17060234293982,1
16.84,1.1390819672,991983600000,13.8293669347,0.2948872751,0,0.156723,5.592,2458000.5,0.4669292990846969,1.080053998072658,16.09515254272102,212.9283887102408,0.5757451417789672,325.2563176850205,205.190921038399,0
17.8,0.7320739893,991983600000,14.3917821665,0.4616293123,0,0.126462,4.992,2458000.5,0.693052275559326,1.205977678707015,12.6295384519669,290.5683790572897,0.3701721042053644,201.5142518817539,154.6535828765421,0
20.3,0.2315021222,991983600000,6.8759053705,0.4963762775,0,0.203225,4.907,2458000.5,0.1424733737427288,1.329180740455743,7.418828454978573,208.3570175944874,1.139807876049155,259.0651523723682,0.2257082366838677,0
21.0,0.1677084622,991983600000,12.0503906965,0.0880369876,0,0.0731153,5.104,2458000.5,0.1892781045363975,1.236144204779441,20.79453886065231,80.91237716865963,1.002169172765136,118.1528418169077,333.3336921468092,0
23.6,0.0506471459,991983600000,14.8801432477,0.2095271914,7,0.0672121,6.098,2458000.5,0.3675326427022826,0.981450655761091,9.676830169742416,0.8317866310987827,0.620735502567329,138.9835264813726,320.9033499172974,0
17.1,1.0105434154,992588400000,23.7992657829,0.3311088144,2,0.0680902,5.679,2458000.5,0.7927778397618304,0.9853282019278486,41.38610419549639,88.64258597980904,0.2041818385470802,42.82582408472616,268.7891451573563,0
25.2,0.0242412481,992588400000,19.5828327184,0.4733945439,2,0.00304526,6.885,2458000.5,0.2286011453912708,0.853347803044031,3.068253059495902,86.28144053390724,0.6582715178510409,336.5408533572274,98.67691529748473,0
19.7,0.3051792326,992588400000,10.6351850739,0.1601336811,2,0.127904,4.441,2458000.5,0.439906401914323,1.490269799072045,8.941631049001764,289.7278184825839,0.8346905738806808,5.219833941339707,317.4135378335313,0
25.4,0.022108281,992588400000,4.1066399581,0.2271099398,4,0.00645835,5.832,2458000.5,0.1502076520442074,1.051069856417495,7.105161939551787,337.6349471091136,0.8931911211505811,79.53045670368672,229.844038893096,0
20.151,0.2479447841,992588400000,19.7599874014,0.4158501955,6,0.144879,5.4,2458000.5,0.239960136298291,1.099207080220104,41.70743526929814,79.31492855215613,0.8354411994304412,11.29743377160795,212.2624992595433,0
18.9,0.4411182,993193200000,13.1091013531,0.4323184171,0,0.145406,4.163,2458000.5,0.3019609935595554,1.641412626868696,21.95824587644875,96.00967402585488,1.145770039218225,158.1919171321572,272.9905345838823,0
21.4,0.1394938229,994575600000,6.817568046,0.0614805628,6,0.0664216,3.571,2458000.5,0.4925911348649259,2.107250537032775,5.859775756281907,265.7495811772811,1.069237603551076,27.5070412076922,100.4655061953224,0
18.8,0.4619074603,994575600000,20.1229203487,0.4352324274,0,0.209541,5.803,2458000.5,0.287746565372645,1.043616937397781,17.63552586668034,316.2223522622041,0.743319748096851,204.3110432368127,125.1309105797424,0
21.0,0.1677084622,994575600000,41.6650350753,0.4556332453,7,0.0100614,3.709,2458000.5,0.8163276464779837,1.705269010105178,5.979575792330841,196.3360095293396,0.3132107724741769,232.6532731575389,75.68387128348735,1
21.0,0.1677084622,994575600000,10.4612053693,0.2835854219,1,0.0984179,6.469,2458000.5,0.4527922930841961,0.907864592986423,8.278695740027688,114.3798292883882,0.4967905021181501,7.392326563703367,36.16756328615697,0
20.6,0.2016299194,994575600000,18.6806202512,0.4793954177,1,0.0367835,4.118,2458000.5,0.3836068966139597,1.69636469597206,4.835215901038818,160.9186993500462,1.045627499424735,179.8823533698328,98.1010304012944,1
21.1,0.160160338,994575600000,17.7877138282,0.3592854921,3,0.0344406,2.907,2458000.5,0.7443353025787529,2.635713611900079,11.01689399173103,178.0285924816238,0.673858923075496,92.29293647474854,277.717287478569,1
25.8,0.0183888672,994575600000,17.5333995686,0.4475201396,6,0.0427449,6.288,2458000.5,0.1841362581086677,0.9518606430250496,12.15731792550923,206.9549893206024,0.7765885859775066,311.7207967985387,225.1269281842642,0
19.0,0.4212646106,995180400000,25.0511830819,0.3739942136,0,0.140456,4.214,2458000.5,0.5317898583077602,1.573354170896487,13.15019648542084,55.92606292817924,0.7366603792875208,144.339545380657,86.92712166741427,0
21.2,0.1529519353,995180400000,15.231224206,0.1845109526,0,0.109607,5.316,2457600.5,0.1224300066361258,1.157034097103852,28.94828137810144,118.5841151778075,1.015378404917204,72.06262379211482,113.3827336410694,0
